1-2 1-65,65-2
23-43 23-79,79-47,47-70,70-43
23-44 23-67,67-20,20-76,76-44
23-44 23-79,79-47,47-70,70-44
23-45 23-67,67-21,21-77,77-45
23-45 23-79,79-47,47-70,70-45
23-46 23-67,67-22,22-78,78-46
23-46 23-79,79-47,47-70,70-46
23-47 23-79,79-47
23-48 23-67,67-24,24-80,80-48
23-48 23-79,79-47,47-70,70-48
23-49 23-67,67-17,17-73,73-49
23-49 23-79,79-55,55-71,71-49
23-50 23-67,67-18,18-74,74-50
23-50 23-79,79-55,55-71,71-50
23-51 23-67,67-19,19-75,75-51
23-51 23-79,79-55,55-71,71-51
23-52 23-67,67-20,20-76,76-52
23-52 23-79,79-55,55-71,71-52
23-53 23-67,67-21,21-77,77-53
23-53 23-79,79-55,55-71,71-53
23-54 23-67,67-22,22-78,78-54
23-54 23-79,79-55,55-71,71-54
23-55 23-79,79-55
23-56 23-67,67-24,24-80,80-56
23-56 23-79,79-55,55-71,71-56
23-57 23-67,67-17,17-73,73-57
23-57 23-79,79-63,63-72,72-57
23-58 23-67,67-18,18-74,74-58
23-58 23-79,79-63,63-72,72-58
23-59 23-67,67-19,19-75,75-59
23-59 23-79,79-63,63-72,72-59
23-60 23-67,67-20,20-76,76-60
23-60 23-79,79-63,63-72,72-60
23-61 23-67,67-21,21-77,77-61
23-61 23-79,79-63,63-72,72-61
23-62 23-67,67-22,22-78,78-62
23-62 23-79,79-63,63-72,72-62
23-63 23-79,79-63
23-64 23-67,67-24,24-80,80-64
23-64 23-79,79-63,63-72,72-64
24-1 24-80,80-8,8-65,65-1
24-1 24-67,67-17,17-73,73-1
24-2 24-80,80-8,8-65,65-2
24-2 24-67,67-18,18-74,74-2
24-3 24-80,80-8,8-65,65-3
24-3 24-67,67-19,19-75,75-3
24-4 24-80,80-8,8-65,65-4
24-4 24-67,67-20,20-76,76-4
24-5 24-80,80-8,8-65,65-5
24-5 24-67,67-21,21-77,77-5
24-6 24-80,80-8,8-65,65-6
24-6 24-67,67-22,22-78,78-6
24-7 24-80,80-8,8-65,65-7
24-7 24-67,67-23,23-79,79-7
24-8 24-80,80-8
24-9 24-80,80-16,16-66,66-9
24-9 24-67,67-17,17-73,73-9
24-10 24-80,80-16,16-66,66-10
24-10 24-67,67-18,18-74,74-10
24-11 24-80,80-16,16-66,66-11
24-11 24-67,67-19,19-75,75-11
24-12 24-80,80-16,16-66,66-12
24-12 24-67,67-20,20-76,76-12
24-13 24-80,80-16,16-66,66-13
24-13 24-67,67-21,21-77,77-13
24-14 24-80,80-16,16-66,66-14
24-14 24-67,67-22,22-78,78-14
24-15 24-80,80-16,16-66,66-15
24-15 24-67,67-23,23-79,79-15
24-16 24-80,80-16
24-17 24-67,67-17
24-18 24-67,67-18
24-19 24-67,67-19
24-20 24-67,67-20
24-21 24-67,67-21
24-22 24-67,67-22
24-23 24-67,67-23
24-25 24-80,80-32,32-68,68-25
24-25 24-67,67-17,17-73,73-25
24-26 24-80,80-32,32-68,68-26
24-26 24-67,67-18,18-74,74-26
24-27 24-80,80-32,32-68,68-27
24-27 24-67,67-19,19-75,75-27
24-28 24-80,80-32,32-68,68-28
24-28 24-67,67-20,20-76,76-28
24-29 24-80,80-32,32-68,68-29
24-29 24-67,67-21,21-77,77-29
24-30 24-80,80-32,32-68,68-30
24-30 24-67,67-22,22-78,78-30
24-31 24-80,80-32,32-68,68-31
24-31 24-67,67-23,23-79,79-31
24-32 24-80,80-32
24-33 24-80,80-40,40-69,69-33
24-33 24-67,67-17,17-73,73-33
24-34 24-80,80-40,40-69,69-34
24-34 24-67,67-18,18-74,74-34
24-35 24-80,80-40,40-69,69-35
24-35 24-67,67-19,19-75,75-35
24-36 24-80,80-40,40-69,69-36
24-36 24-67,67-20,20-76,76-36
24-37 24-80,80-40,40-69,69-37
24-37 24-67,67-21,21-77,77-37
24-38 24-80,80-40,40-69,69-38
24-38 24-67,67-22,22-78,78-38
24-39 24-80,80-40,40-69,69-39
24-39 24-67,67-23,23-79,79-39
24-40 24-80,80-40
24-41 24-80,80-48,48-70,70-41
24-41 24-67,67-17,17-73,73-41
24-42 24-80,80-48,48-70,70-42
24-42 24-67,67-18,18-74,74-42
24-43 24-80,80-48,48-70,70-43
24-43 24-67,67-19,19-75,75-43
24-44 24-80,80-48,48-70,70-44
24-44 24-67,67-20,20-76,76-44
24-45 24-80,80-48,48-70,70-45
24-45 24-67,67-21,21-77,77-45
24-46 24-80,80-48,48-70,70-46
24-46 24-67,67-22,22-78,78-46
24-47 24-80,80-48,48-70,70-47
24-47 24-67,67-23,23-79,79-47
24-48 24-80,80-48
24-49 24-80,80-56,56-71,71-49
24-49 24-67,67-17,17-73,73-49
24-50 24-80,80-56,56-71,71-50
24-50 24-67,67-18,18-74,74-50
24-51 24-80,80-56,56-71,71-51
24-51 24-67,67-19,19-75,75-51
24-52 24-80,80-56,56-71,71-52
24-52 24-67,67-20,20-76,76-52
24-53 24-80,80-56,56-71,71-53
24-53 24-67,67-21,21-77,77-53
24-54 24-80,80-56,56-71,71-54
24-54 24-67,67-22,22-78,78-54
24-55 24-80,80-56,56-71,71-55
24-55 24-67,67-23,23-79,79-55
24-56 24-80,80-56
24-57 24-80,80-64,64-72,72-57
24-57 24-67,67-17,17-73,73-57
24-58 24-80,80-64,64-72,72-58
24-58 24-67,67-18,18-74,74-58
24-59 24-80,80-64,64-72,72-59
24-59 24-67,67-19,19-75,75-59
24-60 24-80,80-64,64-72,72-60
24-60 24-67,67-20,20-76,76-60
24-61 24-80,80-64,64-72,72-61
24-61 24-67,67-21,21-77,77-61
24-62 24-80,80-64,64-72,72-62
24-62 24-67,67-22,22-78,78-62
24-63 24-80,80-64,64-72,72-63
24-63 24-67,67-23,23-79,79-63
24-64 24-80,80-64
25-1 25-73,73-1
25-2 25-73,73-1,1-65,65-2
25-2 25-68,68-26,26-74,74-2
25-3 25-73,73-1,1-65,65-3
25-3 25-68,68-27,27-75,75-3
25-4 25-73,73-1,1-65,65-4
25-4 25-68,68-28,28-76,76-4
25-5 25-73,73-1,1-65,65-5
25-5 25-68,68-29,29-77,77-5
25-6 25-73,73-1,1-65,65-6
25-6 25-68,68-30,30-78,78-6
25-7 25-73,73-1,1-65,65-7
25-7 25-68,68-31,31-79,79-7
25-8 25-73,73-1,1-65,65-8
25-8 25-68,68-32,32-80,80-8
25-9 25-73,73-9
25-10 25-73,73-9,9-66,66-10
25-10 25-68,68-26,26-74,74-10
25-11 25-73,73-9,9-66,66-11
25-11 25-68,68-27,27-75,75-11
25-12 25-73,73-9,9-66,66-12
25-12 25-68,68-28,28-76,76-12
25-13 25-73,73-9,9-66,66-13
25-13 25-68,68-29,29-77,77-13
25-14 25-73,73-9,9-66,66-14
25-14 25-68,68-30,30-78,78-14
25-15 25-73,73-9,9-66,66-15
25-15 25-68,68-31,31-79,79-15
25-16 25-73,73-9,9-66,66-16
25-16 25-68,68-32,32-80,80-16
25-17 25-73,73-17
25-18 25-73,73-17,17-67,67-18
25-18 25-68,68-26,26-74,74-18
25-19 25-73,73-17,17-67,67-19
25-19 25-68,68-27,27-75,75-19
25-20 25-73,73-17,17-67,67-20
25-20 25-68,68-28,28-76,76-20
25-21 25-73,73-17,17-67,67-21
25-21 25-68,68-29,29-77,77-21
25-22 25-73,73-17,17-67,67-22
25-22 25-68,68-30,30-78,78-22
25-23 25-73,73-17,17-67,67-23
25-23 25-68,68-31,31-79,79-23
25-24 25-73,73-17,17-67,67-24
25-24 25-68,68-32,32-80,80-24
25-26 25-68,68-26
25-27 25-68,68-27
25-28 25-68,68-28
25-29 25-68,68-29
25-30 25-68,68-30
25-31 25-68,68-31
25-32 25-68,68-32
25-33 25-73,73-33
25-34 25-73,73-33,33-69,69-34
25-34 25-68,68-26,26-74,74-34
25-35 25-73,73-33,33-69,69-35
25-35 25-68,68-27,27-75,75-35
25-36 25-73,73-33,33-69,69-36
25-36 25-68,68-28,28-76,76-36
25-37 25-73,73-33,33-69,69-37
25-37 25-68,68-29,29-77,77-37
25-38 25-73,73-33,33-69,69-38
25-38 25-68,68-30,30-78,78-38
25-39 25-73,73-33,33-69,69-39
25-39 25-68,68-31,31-79,79-39
25-40 25-73,73-33,33-69,69-40
25-40 25-68,68-32,32-80,80-40
25-41 25-73,73-41
25-42 25-73,73-41,41-70,70-42
25-42 25-68,68-26,26-74,74-42
25-43 25-73,73-41,41-70,70-43
25-43 25-68,68-27,27-75,75-43
25-44 25-73,73-41,41-70,70-44
25-44 25-68,68-28,28-76,76-44
25-45 25-73,73-41,41-70,70-45
25-45 25-68,68-29,29-77,77-45
25-46 25-73,73-41,41-70,70-46
25-46 25-68,68-30,30-78,78-46
25-47 25-73,73-41,41-70,70-47
25-47 25-68,68-31,31-79,79-47
25-48 25-73,73-41,41-70,70-48
25-48 25-68,68-32,32-80,80-48
25-49 25-73,73-49
25-50 25-73,73-49,49-71,71-50
25-50 25-68,68-26,26-74,74-50
25-51 25-73,73-49,49-71,71-51
25-51 25-68,68-27,27-75,75-51
25-52 25-73,73-49,49-71,71-52
25-52 25-68,68-28,28-76,76-52
25-53 25-73,73-49,49-71,71-53
25-53 25-68,68-29,29-77,77-53
25-54 25-73,73-49,49-71,71-54
25-54 25-68,68-30,30-78,78-54
25-55 25-73,73-49,49-71,71-55
25-55 25-68,68-31,31-79,79-55
25-56 25-73,73-49,49-71,71-56
25-56 25-68,68-32,32-80,80-56
25-57 25-73,73-57
25-58 25-73,73-57,57-72,72-58
25-58 25-68,68-26,26-74,74-58
25-59 25-73,73-57,57-72,72-59
25-59 25-68,68-27,27-75,75-59
25-60 25-73,73-57,57-72,72-60
25-60 25-68,68-28,28-76,76-60
25-61 25-73,73-57,57-72,72-61
25-61 25-68,68-29,29-77,77-61
25-62 25-73,73-57,57-72,72-62
25-62 25-68,68-30,30-78,78-62
25-63 25-73,73-57,57-72,72-63
25-63 25-68,68-31,31-79,79-63
25-64 25-73,73-57,57-72,72-64
25-64 25-68,68-32,32-80,80-64
26-1 26-74,74-2,2-65,65-1
26-1 26-68,68-25,25-73,73-1
26-2 26-74,74-2
26-3 26-74,74-2,2-65,65-3
26-3 26-68,68-27,27-75,75-3
26-4 26-74,74-2,2-65,65-4
26-4 26-68,68-28,28-76,76-4
26-5 26-74,74-2,2-65,65-5
26-5 26-68,68-29,29-77,77-5
26-6 26-74,74-2,2-65,65-6
26-6 26-68,68-30,30-78,78-6
26-7 26-74,74-2,2-65,65-7
26-7 26-68,68-31,31-79,79-7
26-8 26-74,74-2,2-65,65-8
26-8 26-68,68-32,32-80,80-8
26-9 26-74,74-10,10-66,66-9
26-9 26-68,68-25,25-73,73-9
26-10 26-74,74-10
26-11 26-74,74-10,10-66,66-11
26-11 26-68,68-27,27-75,75-11
26-12 26-74,74-10,10-66,66-12
26-12 26-68,68-28,28-76,76-12
26-13 26-74,74-10,10-66,66-13
26-13 26-68,68-29,29-77,77-13
26-14 26-74,74-10,10-66,66-14
26-14 26-68,68-30,30-78,78-14
26-15 26-74,74-10,10-66,66-15
26-15 26-68,68-31,31-79,79-15
26-16 26-74,74-10,10-66,66-16
26-16 26-68,68-32,32-80,80-16
26-17 26-74,74-18,18-67,67-17
26-17 26-68,68-25,25-73,73-17
26-18 26-74,74-18
26-19 26-74,74-18,18-67,67-19
26-19 26-68,68-27,27-75,75-19
26-20 26-74,74-18,18-67,67-20
26-20 26-68,68-28,28-76,76-20
26-21 26-74,74-18,18-67,67-21
26-21 26-68,68-29,29-77,77-21
26-22 26-74,74-18,18-67,67-22
26-22 26-68,68-30,30-78,78-22
26-23 26-74,74-18,18-67,67-23
26-23 26-68,68-31,31-79,79-23
26-24 26-74,74-18,18-67,67-24
26-24 26-68,68-32,32-80,80-24
26-25 26-68,68-25
26-27 26-68,68-27
26-28 26-68,68-28
26-29 26-68,68-29
26-30 26-68,68-30
26-31 26-68,68-31
26-32 26-68,68-32
26-33 26-74,74-34,34-69,69-33
26-33 26-68,68-25,25-73,73-33
26-34 26-74,74-34
26-35 26-74,74-34,34-69,69-35
26-35 26-68,68-27,27-75,75-35
26-36 26-74,74-34,34-69,69-36
26-36 26-68,68-28,28-76,76-36
26-37 26-74,74-34,34-69,69-37
26-37 26-68,68-29,29-77,77-37
26-38 26-74,74-34,34-69,69-38
26-38 26-68,68-30,30-78,78-38
26-39 26-74,74-34,34-69,69-39
26-39 26-68,68-31,31-79,79-39
26-40 26-74,74-34,34-69,69-40
26-40 26-68,68-32,32-80,80-40
26-41 26-74,74-42,42-70,70-41
26-41 26-68,68-25,25-73,73-41
26-42 26-74,74-42
26-43 26-74,74-42,42-70,70-43
26-43 26-68,68-27,27-75,75-43
26-44 26-74,74-42,42-70,70-44
26-44 26-68,68-28,28-76,76-44
26-45 26-74,74-42,42-70,70-45
26-45 26-68,68-29,29-77,77-45
26-46 26-74,74-42,42-70,70-46
26-46 26-68,68-30,30-78,78-46
26-47 26-74,74-42,42-70,70-47
26-47 26-68,68-31,31-79,79-47
26-48 26-74,74-42,42-70,70-48
26-48 26-68,68-32,32-80,80-48
26-49 26-74,74-50,50-71,71-49
26-49 26-68,68-25,25-73,73-49
26-50 26-74,74-50
26-51 26-74,74-50,50-71,71-51
26-51 26-68,68-27,27-75,75-51
26-52 26-74,74-50,50-71,71-52
26-52 26-68,68-28,28-76,76-52
26-53 26-74,74-50,50-71,71-53
26-53 26-68,68-29,29-77,77-53
26-54 26-74,74-50,50-71,71-54
26-54 26-68,68-30,30-78,78-54
26-55 26-74,74-50,50-71,71-55
26-55 26-68,68-31,31-79,79-55
26-56 26-74,74-50,50-71,71-56
26-56 26-68,68-32,32-80,80-56
26-57 26-74,74-58,58-72,72-57
26-57 26-68,68-25,25-73,73-57
26-58 26-74,74-58
26-59 26-74,74-58,58-72,72-59
26-59 26-68,68-27,27-75,75-59
26-60 26-74,74-58,58-72,72-60
26-60 26-68,68-28,28-76,76-60
26-61 26-74,74-58,58-72,72-61
26-61 26-68,68-29,29-77,77-61
26-62 26-74,74-58,58-72,72-62
26-62 26-68,68-30,30-78,78-62
26-63 26-74,74-58,58-72,72-63
26-63 26-68,68-31,31-79,79-63
26-64 26-74,74-58,58-72,72-64
26-64 26-68,68-32,32-80,80-64
27-1 27-75,75-3,3-65,65-1
27-1 27-68,68-25,25-73,73-1
27-2 27-75,75-3,3-65,65-2
27-2 27-68,68-26,26-74,74-2
27-3 27-75,75-3
27-4 27-75,75-3,3-65,65-4
27-4 27-68,68-28,28-76,76-4
27-5 27-75,75-3,3-65,65-5
27-5 27-68,68-29,29-77,77-5
27-6 27-75,75-3,3-65,65-6
27-6 27-68,68-30,30-78,78-6
27-7 27-75,75-3,3-65,65-7
27-7 27-68,68-31,31-79,79-7
27-8 27-75,75-3,3-65,65-8
27-8 27-68,68-32,32-80,80-8
27-9 27-75,75-11,11-66,66-9
27-9 27-68,68-25,25-73,73-9
27-10 27-75,75-11,11-66,66-10
27-10 27-68,68-26,26-74,74-10
27-11 27-75,75-11
27-12 27-75,75-11,11-66,66-12
27-12 27-68,68-28,28-76,76-12
27-13 27-75,75-11,11-66,66-13
27-13 27-68,68-29,29-77,77-13
27-14 27-75,75-11,11-66,66-14
27-14 27-68,68-30,30-78,78-14
27-15 27-75,75-11,11-66,66-15
27-15 27-68,68-31,31-79,79-15
27-16 27-75,75-11,11-66,66-16
27-16 27-68,68-32,32-80,80-16
27-17 27-75,75-19,19-67,67-17
27-17 27-68,68-25,25-73,73-17
27-18 27-75,75-19,19-67,67-18
27-18 27-68,68-26,26-74,74-18
27-19 27-75,75-19
27-20 27-75,75-19,19-67,67-20
27-20 27-68,68-28,28-76,76-20
27-21 27-75,75-19,19-67,67-21
27-21 27-68,68-29,29-77,77-21
27-22 27-75,75-19,19-67,67-22
27-22 27-68,68-30,30-78,78-22
27-23 27-75,75-19,19-67,67-23
27-23 27-68,68-31,31-79,79-23
27-24 27-75,75-19,19-67,67-24
27-24 27-68,68-32,32-80,80-24
27-25 27-68,68-25
27-26 27-68,68-26
27-28 27-68,68-28
27-29 27-68,68-29
27-30 27-68,68-30
27-31 27-68,68-31
27-32 27-68,68-32
27-33 27-75,75-35,35-69,69-33
27-33 27-68,68-25,25-73,73-33
27-34 27-75,75-35,35-69,69-34
27-34 27-68,68-26,26-74,74-34
27-35 27-75,75-35
27-36 27-75,75-35,35-69,69-36
27-36 27-68,68-28,28-76,76-36
27-37 27-75,75-35,35-69,69-37
27-37 27-68,68-29,29-77,77-37
27-38 27-75,75-35,35-69,69-38
27-38 27-68,68-30,30-78,78-38
27-39 27-75,75-35,35-69,69-39
27-39 27-68,68-31,31-79,79-39
27-40 27-75,75-35,35-69,69-40
27-40 27-68,68-32,32-80,80-40
27-41 27-75,75-43,43-70,70-41
27-41 27-68,68-25,25-73,73-41
27-42 27-75,75-43,43-70,70-42
27-42 27-68,68-26,26-74,74-42
27-43 27-75,75-43
27-44 27-75,75-43,43-70,70-44
27-44 27-68,68-28,28-76,76-44
27-45 27-75,75-43,43-70,70-45
27-45 27-68,68-29,29-77,77-45
27-46 27-75,75-43,43-70,70-46
27-46 27-68,68-30,30-78,78-46
27-47 27-75,75-43,43-70,70-47
27-47 27-68,68-31,31-79,79-47
27-48 27-75,75-43,43-70,70-48
27-48 27-68,68-32,32-80,80-48
27-49 27-75,75-51,51-71,71-49
27-49 27-68,68-25,25-73,73-49
27-50 27-75,75-51,51-71,71-50
27-50 27-68,68-26,26-74,74-50
27-51 27-75,75-51
27-52 27-75,75-51,51-71,71-52
27-52 27-68,68-28,28-76,76-52
27-53 27-75,75-51,51-71,71-53
27-53 27-68,68-29,29-77,77-53
27-54 27-75,75-51,51-71,71-54
27-54 27-68,68-30,30-78,78-54
27-55 27-75,75-51,51-71,71-55
27-55 27-68,68-31,31-79,79-55
27-56 27-75,75-51,51-71,71-56
27-56 27-68,68-32,32-80,80-56
27-57 27-75,75-59,59-72,72-57
27-57 27-68,68-25,25-73,73-57
27-58 27-75,75-59,59-72,72-58
27-58 27-68,68-26,26-74,74-58
27-59 27-75,75-59
27-60 27-75,75-59,59-72,72-60
27-60 27-68,68-28,28-76,76-60
27-61 27-75,75-59,59-72,72-61
27-61 27-68,68-29,29-77,77-61
27-62 27-75,75-59,59-72,72-62
27-62 27-68,68-30,30-78,78-62
27-63 27-75,75-59,59-72,72-63
27-63 27-68,68-31,31-79,79-63
27-64 27-75,75-59,59-72,72-64
27-64 27-68,68-32,32-80,80-64
28-1 28-76,76-4,4-65,65-1
28-1 28-68,68-25,25-73,73-1
28-2 28-76,76-4,4-65,65-2
28-2 28-68,68-26,26-74,74-2
28-3 28-76,76-4,4-65,65-3
28-3 28-68,68-27,27-75,75-3
28-4 28-76,76-4
28-5 28-76,76-4,4-65,65-5
28-5 28-68,68-29,29-77,77-5
28-6 28-76,76-4,4-65,65-6
28-6 28-68,68-30,30-78,78-6
28-7 28-76,76-4,4-65,65-7
28-7 28-68,68-31,31-79,79-7
28-8 28-76,76-4,4-65,65-8
28-8 28-68,68-32,32-80,80-8
28-9 28-76,76-12,12-66,66-9
28-9 28-68,68-25,25-73,73-9
28-10 28-76,76-12,12-66,66-10
28-10 28-68,68-26,26-74,74-10
28-11 28-76,76-12,12-66,66-11
28-11 28-68,68-27,27-75,75-11
28-12 28-76,76-12
28-13 28-76,76-12,12-66,66-13
28-13 28-68,68-29,29-77,77-13
28-14 28-76,76-12,12-66,66-14
28-14 28-68,68-30,30-78,78-14
28-15 28-76,76-12,12-66,66-15
28-15 28-68,68-31,31-79,79-15
28-16 28-76,76-12,12-66,66-16
28-16 28-68,68-32,32-80,80-16
28-17 28-76,76-20,20-67,67-17
28-17 28-68,68-25,25-73,73-17
28-18 28-76,76-20,20-67,67-18
28-18 28-68,68-26,26-74,74-18
28-19 28-76,76-20,20-67,67-19
28-19 28-68,68-27,27-75,75-19
28-20 28-76,76-20
28-21 28-76,76-20,20-67,67-21
28-21 28-68,68-29,29-77,77-21
28-22 28-76,76-20,20-67,67-22
28-22 28-68,68-30,30-78,78-22
28-23 28-76,76-20,20-67,67-23
28-23 28-68,68-31,31-79,79-23
28-24 28-76,76-20,20-67,67-24
28-24 28-68,68-32,32-80,80-24
28-25 28-68,68-25
28-26 28-68,68-26
28-27 28-68,68-27
28-29 28-68,68-29
28-30 28-68,68-30
28-31 28-68,68-31
28-32 28-68,68-32
28-33 28-76,76-36,36-69,69-33
28-33 28-68,68-25,25-73,73-33
28-34 28-76,76-36,36-69,69-34
28-34 28-68,68-26,26-74,74-34
28-35 28-76,76-36,36-69,69-35
28-35 28-68,68-27,27-75,75-35
28-36 28-76,76-36
28-37 28-76,76-36,36-69,69-37
28-37 28-68,68-29,29-77,77-37
28-38 28-76,76-36,36-69,69-38
28-38 28-68,68-30,30-78,78-38
28-39 28-76,76-36,36-69,69-39
28-39 28-68,68-31,31-79,79-39
28-40 28-76,76-36,36-69,69-40
28-40 28-68,68-32,32-80,80-40
28-41 28-76,76-44,44-70,70-41
28-41 28-68,68-25,25-73,73-41
28-42 28-76,76-44,44-70,70-42
28-42 28-68,68-26,26-74,74-42
28-43 28-76,76-44,44-70,70-43
28-43 28-68,68-27,27-75,75-43
28-44 28-76,76-44
28-45 28-76,76-44,44-70,70-45
28-45 28-68,68-29,29-77,77-45
28-46 28-76,76-44,44-70,70-46
28-46 28-68,68-30,30-78,78-46
28-47 28-76,76-44,44-70,70-47
28-47 28-68,68-31,31-79,79-47
28-48 28-76,76-44,44-70,70-48
28-48 28-68,68-32,32-80,80-48
28-49 28-76,76-52,52-71,71-49
28-49 28-68,68-25,25-73,73-49
28-50 28-76,76-52,52-71,71-50
28-50 28-68,68-26,26-74,74-50
28-51 28-76,76-52,52-71,71-51
28-51 28-68,68-27,27-75,75-51
28-52 28-76,76-52
28-53 28-76,76-52,52-71,71-53
28-53 28-68,68-29,29-77,77-53
28-54 28-76,76-52,52-71,71-54
28-54 28-68,68-30,30-78,78-54
28-55 28-76,76-52,52-71,71-55
28-55 28-68,68-31,31-79,79-55
28-56 28-76,76-52,52-71,71-56
28-56 28-68,68-32,32-80,80-56
28-57 28-76,76-60,60-72,72-57
28-57 28-68,68-25,25-73,73-57
28-58 28-76,76-60,60-72,72-58
28-58 28-68,68-26,26-74,74-58
28-59 28-76,76-60,60-72,72-59
28-59 28-68,68-27,27-75,75-59
28-60 28-76,76-60
28-61 28-76,76-60,60-72,72-61
28-61 28-68,68-29,29-77,77-61
28-62 28-76,76-60,60-72,72-62
28-62 28-68,68-30,30-78,78-62
28-63 28-76,76-60,60-72,72-63
28-63 28-68,68-31,31-79,79-63
28-64 28-76,76-60,60-72,72-64
28-64 28-68,68-32,32-80,80-64
29-1 29-68,68-25,25-73,73-1
29-1 29-77,77-5,5-65,65-1
29-2 29-68,68-26,26-74,74-2
29-2 29-77,77-5,5-65,65-2
29-3 29-68,68-27,27-75,75-3
29-3 29-77,77-5,5-65,65-3
29-4 29-68,68-28,28-76,76-4
29-4 29-77,77-5,5-65,65-4
29-5 29-77,77-5
29-6 29-68,68-30,30-78,78-6
29-6 29-77,77-5,5-65,65-6
29-7 29-68,68-31,31-79,79-7
29-7 29-77,77-5,5-65,65-7
29-8 29-68,68-32,32-80,80-8
29-8 29-77,77-5,5-65,65-8
29-9 29-68,68-25,25-73,73-9
29-9 29-77,77-13,13-66,66-9
29-10 29-68,68-26,26-74,74-10
29-10 29-77,77-13,13-66,66-10
29-11 29-68,68-27,27-75,75-11
29-11 29-77,77-13,13-66,66-11
29-12 29-68,68-28,28-76,76-12
29-12 29-77,77-13,13-66,66-12
29-13 29-77,77-13
29-14 29-68,68-30,30-78,78-14
29-14 29-77,77-13,13-66,66-14
29-15 29-68,68-31,31-79,79-15
29-15 29-77,77-13,13-66,66-15
29-16 29-68,68-32,32-80,80-16
29-16 29-77,77-13,13-66,66-16
29-17 29-68,68-25,25-73,73-17
29-17 29-77,77-21,21-67,67-17
29-18 29-68,68-26,26-74,74-18
29-18 29-77,77-21,21-67,67-18
29-19 29-68,68-27,27-75,75-19
29-19 29-77,77-21,21-67,67-19
29-20 29-68,68-28,28-76,76-20
29-20 29-77,77-21,21-67,67-20
29-21 29-77,77-21
29-22 29-68,68-30,30-78,78-22
29-22 29-77,77-21,21-67,67-22
29-23 29-68,68-31,31-79,79-23
29-23 29-77,77-21,21-67,67-23
29-24 29-68,68-32,32-80,80-24
29-24 29-77,77-21,21-67,67-24
29-25 29-68,68-25
29-26 29-68,68-26
29-27 29-68,68-27
29-28 29-68,68-28
29-30 29-68,68-30
29-31 29-68,68-31
29-32 29-68,68-32
29-33 29-68,68-25,25-73,73-33
29-33 29-77,77-37,37-69,69-33
29-34 29-68,68-26,26-74,74-34
29-34 29-77,77-37,37-69,69-34
29-35 29-68,68-27,27-75,75-35
29-35 29-77,77-37,37-69,69-35
29-36 29-68,68-28,28-76,76-36
29-36 29-77,77-37,37-69,69-36
29-37 29-77,77-37
29-38 29-68,68-30,30-78,78-38
29-38 29-77,77-37,37-69,69-38
29-39 29-68,68-31,31-79,79-39
29-39 29-77,77-37,37-69,69-39
29-40 29-68,68-32,32-80,80-40
29-40 29-77,77-37,37-69,69-40
29-41 29-68,68-25,25-73,73-41
29-41 29-77,77-45,45-70,70-41
29-42 29-68,68-26,26-74,74-42
29-42 29-77,77-45,45-70,70-42
29-43 29-68,68-27,27-75,75-43
29-43 29-77,77-45,45-70,70-43
29-44 29-68,68-28,28-76,76-44
29-44 29-77,77-45,45-70,70-44
29-45 29-77,77-45
29-46 29-68,68-30,30-78,78-46
29-46 29-77,77-45,45-70,70-46
29-47 29-68,68-31,31-79,79-47
29-47 29-77,77-45,45-70,70-47
29-48 29-68,68-32,32-80,80-48
29-48 29-77,77-45,45-70,70-48
29-49 29-68,68-25,25-73,73-49
29-49 29-77,77-53,53-71,71-49
29-50 29-68,68-26,26-74,74-50
29-50 29-77,77-53,53-71,71-50
29-51 29-68,68-27,27-75,75-51
29-51 29-77,77-53,53-71,71-51
29-52 29-68,68-28,28-76,76-52
29-52 29-77,77-53,53-71,71-52
29-53 29-77,77-53
29-54 29-68,68-30,30-78,78-54
29-54 29-77,77-53,53-71,71-54
29-55 29-68,68-31,31-79,79-55
29-55 29-77,77-53,53-71,71-55
29-56 29-68,68-32,32-80,80-56
29-56 29-77,77-53,53-71,71-56
29-57 29-68,68-25,25-73,73-57
29-57 29-77,77-61,61-72,72-57
29-58 29-68,68-26,26-74,74-58
29-58 29-77,77-61,61-72,72-58
29-59 29-68,68-27,27-75,75-59
29-59 29-77,77-61,61-72,72-59
29-60 29-68,68-28,28-76,76-60
29-60 29-77,77-61,61-72,72-60
29-61 29-77,77-61
29-62 29-68,68-30,30-78,78-62
29-62 29-77,77-61,61-72,72-62
29-63 29-68,68-31,31-79,79-63
29-63 29-77,77-61,61-72,72-63
29-64 29-68,68-32,32-80,80-64
29-64 29-77,77-61,61-72,72-64
30-1 30-68,68-25,25-73,73-1
30-1 30-78,78-6,6-65,65-1
30-2 30-68,68-26,26-74,74-2
30-2 30-78,78-6,6-65,65-2
30-3 30-68,68-27,27-75,75-3
30-3 30-78,78-6,6-65,65-3
30-4 30-68,68-28,28-76,76-4
30-4 30-78,78-6,6-65,65-4
30-5 30-68,68-29,29-77,77-5
30-5 30-78,78-6,6-65,65-5
30-6 30-78,78-6
30-7 30-68,68-31,31-79,79-7
30-7 30-78,78-6,6-65,65-7
30-8 30-68,68-32,32-80,80-8
30-8 30-78,78-6,6-65,65-8
30-9 30-68,68-25,25-73,73-9
30-9 30-78,78-14,14-66,66-9
30-10 30-68,68-26,26-74,74-10
30-10 30-78,78-14,14-66,66-10
30-11 30-68,68-27,27-75,75-11
30-11 30-78,78-14,14-66,66-11
30-12 30-68,68-28,28-76,76-12
